obs_id,alt_id,choice,college,hsg2,coml5,vehicle_size,acceleration,price_over_log_income,top_speed,fuel_type,luggage_space,body_type,cents_per_mile,station_availability,range,pollution
47,5,0,1,0,0,2,4.0,1.9270822,85,gasoline,1.0,regcar,2,1.0,300,1.0
47,6,1,1,0,0,2,4.0,1.9270822,85,gasoline,1.0,stwagon,2,1.0,300,1.0
48,1,0,1,0,0,3,4.0,4.0899555,110,cng,1.0,regcar,8,0.3,300,0.25
48,2,0,1,0,0,3,4.0,4.0899555,110,cng,1.0,truck,8,0.3,300,0.25
48,3,0,1,0,0,3,6.0,2.8118444,140,electric,1.0,regcar,2,0.7,250,0.6
48,4,1,1,0,0,3,6.0,2.8118444,140,electric,1.0,van,2,0.7,250,0.6
48,5,0,1,0,0,2,2.5,3.3230888,85,gasoline,1.0,regcar,4,1.0,300,1.0
48,6,0,1,0,0,2,2.5,3.3230888,85,gasoline,1.0,stwagon,4,1.0,300,1.0
49,1,0,0,1,1,3,2.5,4.3455777,85,methanol,1.0,regcar,8,0.0,75,0.0
49,2,0,0,1,1,3,2.5,4.3455777,85,methanol,1.0,truck,8,0.0,75,0.0
49,3,0,0,1,1,2,4.0,2.8118444,140,cng,1.0,regcar,8,0.7,250,0.1
49,4,0,0,1,1,2,4.0,2.8118444,140,cng,1.0,van,8,0.7,250,0.1
49,5,1,0,1,1,3,6.0,3.3230888,85,electric,1.0,regcar,2,0.1,400,0.4
49,6,0,0,1,1,3,6.0,3.3230888,85,electric,1.0,stwagon,2,0.1,400,0.4
50,1,0,1,0,1,1,6.0,2.9778108,55,methanol,1.0,regcar,2,0.0,75,0.0
50,2,0,1,0,1,1,6.0,2.9778108,55,methanol,1.0,van,2,0.0,75,0.0
50,3,0,1,0,1,2,2.5,1.4889054,95,cng,1.0,regcar,8,0.1,250,0.25
50,4,0,1,0,1,2,2.5,1.4889054,95,cng,1.0,stwagon,8,0.1,250,0.25
50,5,1,1,0,1,3,4.0,2.2333581,140,gasoline,1.0,regcar,4,1.0,250,1.0
50,6,0,1,0,1,3,4.0,2.2333581,140,gasoline,1.0,truck,4,1.0,250,1.0
51,1,0,0,1,1,2,2.5,3.9704144,100,methanol,0.7,regcar,4,0.0,125,0.0
51,2,0,0,1,1,2,2.5,3.9704144,100,methanol,0.7,stwagon,4,0.0,125,0.0
51,3,1,0,1,1,3,4.0,4.963018,95,electric,1.0,regcar,6,0.3,250,0.4
51,4,0,0,1,1,3,4.0,4.963018,95,electric,1.0,truck,6,0.3,250,0.4
51,5,0,0,1,1,3,6.0,2.9778108,110,gasoline,1.0,regcar,8,1.0,300,0.75
51,6,0,0,1,1,3,6.0,2.9778108,110,gasoline,1.0,van,8,1.0,300,0.75
52,1,0,0,0,0,3,6.0,5.554415,100,methanol,0.7,regcar,4,0.0,125,0.0
52,2,0,0,0,0,3,6.0,5.554415,100,methanol,0.7,truck,4,0.0,125,0.0
52,3,1,0,0,0,3,2.5,5.8068884,85,cng,1.0,regcar,4,0.7,300,0.4
52,4,0,0,0,0,3,2.5,5.8068884,85,cng,1.0,van,4,0.7,300,0.4
52,5,0,0,0,0,2,4.0,4.2920479,95,electric,1.0,regcar,6,0.1,250,0.75
52,6,0,0,0,0,2,4.0,4.2920479,95,electric,1.0,stwagon,6,0.1,250,0.75
53,1,1,1,0,0,1,6.0,4.2920479,100,methanol,0.7,regcar,4,0.0,200,0.0
53,2,0,1,0,0,1,6.0,4.2920479,100,methanol,0.7,truck,4,0.0,200,0.0
53,3,0,1,0,0,2,2.5,2.7772075,85,cng,0.7,regcar,8,0.3,75,0.25
53,4,0,1,0,0,2,2.5,2.7772075,85,cng,0.7,van,8,0.3,75,0.25
53,5,0,1,0,0,3,4.0,3.2821543,95,electric,1.0,regcar,2,0.7,300,0.6
53,6,0,1,0,0,3,4.0,3.2821543,95,electric,1.0,stwagon,2,0.7,300,0.6
54,1,0,1,0,0,3,2.5,3.8541644,85,methanol,1.0,regcar,8,0.0,75,0.0
54,2,1,1,0,0,3,2.5,3.8541644,85,methanol,1.0,stwagon,8,0.0,75,0.0
54,3,0,1,0,0,3,4.0,4.8177056,85,electric,1.0,regcar,2,0.3,400,0.75
54,4,0,1,0,0,3,4.0,4.8177056,85,electric,1.0,truck,2,0.3,400,0.75
54,5,0,1,0,0,2,6.0,5.1388859,95,gasoline,1.0,regcar,4,1.0,250,0.25
54,6,0,1,0,0,2,6.0,5.1388859,95,gasoline,1.0,van,4,1.0,250,0.25
55,1,0,1,0,0,2,4.0,3.7871011,85,cng,0.7,sportcar,2,0.3,300,0.6
55,2,1,1,0,0,2,4.0,3.7871011,85,cng,0.7,regcar,2,0.3,300,0.6
55,3,0,1,0,0,0,6.0,4.0395745,95,electric,1.0,sportcar,4,0.7,250,0.25
55,4,0,1,0,0,0,6.0,4.0395745,95,electric,1.0,truck,4,0.7,250,0.25
55,5,0,1,0,0,3,2.5,2.7772075,110,gasoline,1.0,sportcar,6,1.0,300,0.5
55,6,0,1,0,0,3,2.5,2.7772075,110,gasoline,1.0,sportuv,6,1.0,300,0.5
56,1,0,1,0,0,3,2.5,8.4371306,85,methanol,1.0,regcar,8,0.0,75,0.0
56,2,0,1,0,0,3,2.5,8.4371306,85,methanol,1.0,truck,8,0.0,75,0.0
56,3,0,1,0,0,2,4.0,5.4593198,140,cng,1.0,regcar,8,0.7,250,0.1
56,4,0,1,0,0,2,4.0,5.4593198,140,cng,1.0,van,8,0.7,250,0.1
56,5,1,1,0,0,3,6.0,6.4519234,85,electric,1.0,regcar,2,0.1,400,0.4
56,6,0,1,0,0,3,6.0,6.4519234,85,electric,1.0,stwagon,2,0.1,400,0.4
57,1,0,1,1,1,3,2.5,1.2781111,55,methanol,0.7,van,1,0.0,125,0.0
57,2,0,1,1,1,3,2.5,1.2781111,55,methanol,0.7,regcar,1,0.0,125,0.0
57,3,1,1,1,1,3,4.0,1.2781111,95,cng,0.7,van,2,0.7,300,0.6
57,4,0,1,1,1,3,4.0,1.2781111,95,cng,0.7,stwagon,2,0.7,300,0.6
57,5,0,1,1,1,2,6.0,0.76686666,110,electric,1.0,van,4,0.1,250,0.25
57,6,0,1,1,1,2,6.0,0.76686666,110,electric,1.0,truck,4,0.1,250,0.25
58,1,0,0,1,0,2,4.0,3.3230888,140,cng,0.7,van,2,0.3,300,0.1
58,2,0,0,1,0,2,4.0,3.3230888,140,cng,0.7,regcar,2,0.3,300,0.1
58,3,1,0,1,0,3,6.0,3.8343333,85,electric,1.0,van,4,0.7,250,0.4
58,4,0,0,1,0,3,6.0,3.8343333,85,electric,1.0,stwagon,4,0.7,250,0.4
58,5,0,0,1,0,3,2.5,4.0899555,95,gasoline,1.0,van,6,1.0,300,0.75
58,6,0,0,1,0,3,2.5,4.0899555,95,gasoline,1.0,truck,6,1.0,300,0.75
59,1,0,0,1,0,2,4.0,3.8627713,85,methanol,0.7,regcar,8,0.0,125,0.0
59,2,0,0,1,0,2,4.0,3.8627713,85,methanol,0.7,van,8,0.0,125,0.0
59,3,0,0,1,0,3,6.0,4.1386835,140,cng,0.7,regcar,2,0.1,300,0.4
59,4,0,0,1,0,3,6.0,4.1386835,140,cng,0.7,stwagon,2,0.1,300,0.4
59,5,0,0,1,0,1,2.5,3.0350346,95,gasoline,1.0,regcar,6,1.0,300,0.25
59,6,1,0,1,0,1,2.5,3.0350346,95,gasoline,1.0,truck,6,1.0,300,0.25
60,1,0,1,1,1,3,2.5,2.5247341,65,methanol,0.7,van,4,0.0,200,0.0
60,2,0,1,1,1,3,2.5,2.5247341,65,methanol,0.7,regcar,4,0.0,200,0.0
60,3,1,1,1,1,3,4.0,2.5247341,110,cng,1.0,van,6,0.1,75,0.6
60,4,0,1,1,1,3,4.0,2.5247341,110,cng,1.0,stwagon,6,0.1,75,0.6
60,5,0,1,1,1,2,6.0,1.5148404,140,electric,1.0,van,8,0.3,300,0.25
60,6,0,1,1,1,2,6.0,1.5148404,140,electric,1.0,truck,8,0.3,300,0.25
61,1,1,0,0,1,3,6.0,1.9852072,65,methanol,1.0,regcar,4,0.0,125,0.0
61,2,0,0,0,1,3,6.0,1.9852072,65,methanol,1.0,van,4,0.0,125,0.0
61,3,0,0,0,1,1,2.5,2.2333581,110,cng,0.7,regcar,4,0.7,300,0.6
61,4,0,0,0,1,1,2.5,2.2333581,110,cng,0.7,stwagon,4,0.7,300,0.6
61,5,0,0,0,1,2,4.0,1.4889054,85,gasoline,1.0,regcar,8,1.0,300,0.5
61,6,0,0,0,1,2,4.0,1.4889054,85,gasoline,1.0,truck,8,1.0,300,0.5
62,1,0,1,0,1,1,6.0,1.1036489,55,methanol,0.7,regcar,8,0.0,125,0.0
62,2,0,1,0,1,1,6.0,1.1036489,55,methanol,0.7,truck,8,0.0,125,0.0
62,3,0,1,0,1,2,2.5,1.241605,95,cng,1.0,regcar,4,0.7,300,0.6
62,4,1,1,0,1,2,2.5,1.241605,95,cng,1.0,van,4,0.7,300,0.6
62,5,0,1,0,1,0,4.0,1.3795612,110,electric,1.0,regcar,6,0.1,250,0.25
62,6,0,1,0,1,0,4.0,1.3795612,110,electric,1.0,stwagon,6,0.1,250,0.25
63,1,0,1,1,0,3,2.5,4.1386835,55,methanol,0.7,truck,8,0.0,125,0.0
63,2,0,1,1,0,3,2.5,4.1386835,55,methanol,0.7,van,8,0.0,125,0.0
63,3,0,1,1,0,1,4.0,4.4145957,95,cng,1.0,truck,8,0.1,300,0.1
63,4,0,1,1,0,1,4.0,4.4145957,95,cng,1.0,stwagon,8,0.1,300,0.1
63,5,0,1,1,0,2,6.0,3.586859,140,gasoline,1.0,truck,4,1.0,300,0.75
63,6,1,1,1,0,2,6.0,3.586859,140,gasoline,1.0,regcar,4,1.0,300,0.75
64,1,0,1,0,0,2,2.5,4.690508,85,cng,1.0,regcar,2,0.1,75,0.1
64,2,0,1,0,0,2,2.5,4.690508,85,cng,1.0,truck,2,0.1,75,0.1
64,3,0,1,0,0,3,4.0,5.2423324,95,electric,1.0,regcar,4,0.3,300,0.4
64,4,0,1,0,0,3,4.0,5.2423324,95,electric,1.0,van,4,0.3,300,0.4
64,5,1,1,0,0,3,6.0,5.7941569,110,gasoline,1.0,regcar,6,1.0,350,0.75
64,6,0,1,0,0,3,6.0,5.7941569,110,gasoline,1.0,stwagon,6,1.0,350,0.75
65,1,0,1,0,0,2,4.0,4.4965252,100,methanol,1.0,truck,1,0.0,200,0.0
65,2,0,1,0,0,2,4.0,4.4965252,100,methanol,1.0,regcar,1,0.0,200,0.0
65,3,0,1,0,0,3,6.0,4.8177056,85,cng,1.0,truck,4,0.7,75,0.25
65,4,0,1,0,0,3,6.0,4.8177056,85,cng,1.0,van,4,0.7,75,0.25
65,5,1,1,0,0,3,2.5,5.1388859,95,electric,1.0,truck,6,0.1,300,0.6
65,6,0,1,0,0,3,2.5,5.1388859,95,electric,1.0,stwagon,6,0.1,300,0.6
66,1,0,1,0,0,3,2.5,4.690508,65,methanol,0.7,regcar,2,0.0,125,0.0
66,2,0,1,0,0,3,2.5,4.690508,65,methanol,0.7,stwagon,2,0.0,125,0.0
66,3,1,1,0,0,3,4.0,3.586859,140,electric,1.0,regcar,6,0.3,250,0.75
66,4,0,1,0,0,3,4.0,3.586859,140,electric,1.0,truck,6,0.3,250,0.75
66,5,0,1,0,0,2,6.0,4.1386835,85,gasoline,1.0,regcar,8,1.0,300,0.25
66,6,0,1,0,0,2,6.0,4.1386835,85,gasoline,1.0,van,8,1.0,300,0.25
67,1,0,1,1,0,3,4.0,6.6218936,100,methanol,1.0,van,8,0.0,125,0.0
67,2,0,1,1,0,3,4.0,6.6218936,100,methanol,1.0,regcar,8,0.0,125,0.0
67,3,0,1,1,0,3,6.0,4.690508,85,cng,1.0,van,6,0.3,300,0.4
67,4,0,1,1,0,3,6.0,4.690508,85,cng,1.0,stwagon,6,0.3,300,0.4
67,5,0,1,1,0,2,2.5,5.2423324,95,electric,1.0,van,8,0.7,250,0.75
67,6,1,1,1,0,2,2.5,5.2423324,95,electric,1.0,truck,8,0.7,250,0.75
68,1,0,0,0,0,3,2.5,3.7871011,55,methanol,0.7,regcar,8,0.0,125,0.0
68,2,0,0,0,0,3,2.5,3.7871011,55,methanol,0.7,van,8,0.0,125,0.0
68,3,0,0,0,0,2,4.0,4.0395745,95,cng,1.0,regcar,8,0.1,300,0.1
68,4,0,0,0,0,2,4.0,4.0395745,95,cng,1.0,stwagon,8,0.1,300,0.1
68,5,0,0,0,0,3,6.0,3.2821543,140,gasoline,1.0,regcar,4,1.0,300,0.75
68,6,1,0,0,0,3,6.0,3.2821543,140,gasoline,1.0,truck,4,1.0,300,0.75
69,1,0,0,1,0,3,2.5,4.2920479,65,methanol,0.7,sportuv,1,0.0,125,0.0
69,2,0,0,1,0,3,2.5,4.2920479,65,methanol,0.7,truck,1,0.0,125,0.0
69,3,0,0,1,0,1,4.0,2.7772075,110,cng,1.0,sportuv,8,0.1,300,0.6
69,4,0,0,1,0,1,4.0,2.7772075,110,cng,1.0,sportcar,8,0.1,300,0.6
69,5,1,0,1,0,2,6.0,3.7871011,85,gasoline,1.0,sportuv,4,1.0,300,0.5
69,6,0,0,1,0,2,6.0,3.7871011,85,gasoline,1.0,regcar,4,1.0,300,0.5
70,1,0,1,0,0,2,6.0,5.2230137,85,methanol,0.7,regcar,2,0.0,200,0.0
70,2,0,1,0,0,2,6.0,5.2230137,85,methanol,0.7,van,2,0.0,200,0.0
70,3,0,1,0,0,3,2.5,5.4604234,140,cng,0.7,regcar,8,0.7,75,0.25
70,4,0,1,0,0,3,2.5,5.4604234,140,cng,0.7,stwagon,8,0.7,75,0.25
70,5,1,1,0,0,3,4.0,4.5107845,95,gasoline,1.0,regcar,4,1.0,350,1.0
70,6,0,1,0,0,3,4.0,4.5107845,95,gasoline,1.0,truck,4,1.0,350,1.0
71,1,0,1,0,1,3,4.0,5.554415,55,methanol,1.0,regcar,2,0.0,200,0.0
71,2,0,1,0,1,3,4.0,5.554415,55,methanol,1.0,truck,2,0.0,200,0.0
71,3,0,1,0,1,2,6.0,5.8068884,95,cng,1.0,regcar,4,0.7,75,0.1
71,4,0,1,0,1,2,6.0,5.8068884,95,cng,1.0,van,4,0.7,75,0.1
71,5,1,1,0,1,3,2.5,4.2920479,110,electric,1.0,regcar,6,0.1,300,0.4
71,6,0,1,0,1,3,2.5,4.2920479,110,electric,1.0,stwagon,6,0.1,300,0.4
72,1,0,1,0,0,3,2.5,5.3671598,100,methanol,0.7,regcar,2,0.0,200,0.0
72,2,0,1,0,0,3,2.5,5.3671598,100,methanol,0.7,stwagon,2,0.0,200,0.0
72,3,0,1,0,0,1,4.0,4.2490015,95,electric,1.0,regcar,8,0.1,300,0.25
72,4,0,1,0,0,1,4.0,4.2490015,95,electric,1.0,truck,8,0.1,300,0.25
72,5,1,1,0,0,2,6.0,4.6962648,110,gasoline,1.0,regcar,2,1.0,350,0.5
72,6,0,1,0,0,2,6.0,4.6962648,110,gasoline,1.0,van,2,1.0,350,0.5
73,1,0,0,1,0,3,6.0,3.7919343,110,cng,0.7,sportuv,8,0.7,75,0.4
73,2,0,0,1,0,3,6.0,3.7919343,110,cng,0.7,regcar,8,0.7,75,0.4
73,3,0,0,1,0,3,2.5,4.1910853,140,electric,1.0,sportuv,2,0.1,300,0.75
73,4,0,0,1,0,3,2.5,4.1910853,140,electric,1.0,truck,2,0.1,300,0.75
73,5,1,0,1,0,2,4.0,4.5902363,85,gasoline,1.0,sportuv,4,1.0,350,0.25
73,6,0,0,1,0,2,4.0,4.5902363,85,gasoline,1.0,sportcar,4,1.0,350,0.25
74,1,0,1,0,0,3,4.0,3.8343333,65,methanol,0.7,truck,2,0.0,125,0.0
74,2,0,1,0,0,3,4.0,3.8343333,65,methanol,0.7,van,2,0.0,125,0.0
74,3,0,1,0,0,2,6.0,4.0899555,110,cng,0.7,truck,2,0.1,300,0.6
74,4,0,1,0,0,2,6.0,4.0899555,110,cng,0.7,stwagon,2,0.1,300,0.6
74,5,0,1,0,0,3,2.5,3.3230888,85,gasoline,1.0,truck,6,1.0,300,0.5
74,6,1,1,0,0,3,2.5,3.3230888,85,gasoline,1.0,regcar,6,1.0,300,0.5
75,1,1,0,0,0,2,4.0,3.0350346,95,cng,1.0,truck,4,0.3,75,0.25
75,2,0,0,0,0,2,4.0,3.0350346,95,cng,1.0,regcar,4,0.3,75,0.25
75,3,0,0,0,0,3,6.0,3.586859,110,electric,1.0,truck,6,0.7,300,0.6
75,4,0,0,0,0,3,6.0,3.586859,110,electric,1.0,van,6,0.7,300,0.6
75,5,0,0,0,0,1,2.5,4.1386835,140,gasoline,1.0,truck,8,1.0,350,1.0
75,6,0,0,0,0,1,2.5,4.1386835,140,gasoline,1.0,stwagon,8,1.0,350,1.0
76,1,0,1,1,0,3,4.0,4.4965252,85,methanol,1.0,regcar,2,0.0,125,0.0
76,2,0,1,1,0,3,4.0,4.4965252,85,methanol,1.0,stwagon,2,0.0,125,0.0
76,3,0,1,1,0,2,6.0,5.1388859,85,electric,1.0,regcar,8,0.7,250,0.25
76,4,0,1,1,0,2,6.0,5.1388859,85,electric,1.0,truck,8,0.7,250,0.25
76,5,1,1,1,0,3,2.5,3.5329841,95,gasoline,1.0,regcar,2,1.0,300,0.5
76,6,0,1,1,0,3,2.5,3.5329841,95,gasoline,1.0,van,2,1.0,300,0.5
77,1,0,1,0,0,0,4.0,5.9352428,100,methanol,0.7,sportcar,1,0.0,125,0.0
77,2,0,1,0,0,0,4.0,5.9352428,100,methanol,0.7,truck,1,0.0,125,0.0
77,3,0,1,0,0,1,6.0,6.6474719,85,cng,0.7,sportcar,2,0.1,300,0.25
77,4,0,1,0,0,1,6.0,6.6474719,85,cng,0.7,sportuv,2,0.1,300,0.25
77,5,1,1,0,0,2,2.5,8.3093399,110,gasoline,1.0,sportcar,6,1.0,300,1.0
77,6,0,1,0,0,2,2.5,8.3093399,110,gasoline,1.0,regcar,6,1.0,300,1.0
78,1,0,1,0,1,3,4.0,10.91864,55,methanol,1.0,regcar,4,0.0,200,0.0
78,2,0,1,0,1,3,4.0,10.91864,55,methanol,1.0,stwagon,4,0.0,200,0.0
78,3,1,1,0,1,3,6.0,8.4371306,110,electric,1.0,regcar,4,0.3,300,0.75
78,4,0,1,0,1,3,6.0,8.4371306,110,electric,1.0,truck,4,0.3,300,0.75
78,5,0,1,0,1,2,2.5,9.4297342,140,gasoline,1.0,regcar,6,1.0,350,0.25
78,6,0,1,0,1,2,2.5,9.4297342,140,gasoline,1.0,van,6,1.0,350,0.25
79,1,1,1,1,1,2,6.0,6.0593618,85,methanol,0.7,van,1,0.0,125,0.0
79,2,0,1,1,1,2,6.0,6.0593618,85,methanol,0.7,regcar,1,0.0,125,0.0
79,3,0,1,1,1,3,2.5,4.2920479,140,cng,1.0,van,4,0.7,300,0.25
79,4,0,1,1,1,3,2.5,4.2920479,140,cng,1.0,stwagon,4,0.7,300,0.25
79,5,0,1,1,1,3,4.0,4.7969948,85,electric,1.0,van,6,0.1,250,0.6
79,6,0,1,1,1,3,4.0,4.7969948,85,electric,1.0,truck,6,0.1,250,0.6
80,1,0,1,0,1,3,6.0,3.0296809,55,methanol,0.7,regcar,8,0.0,200,0.0
80,2,0,1,0,1,3,6.0,3.0296809,55,methanol,0.7,truck,8,0.0,200,0.0
80,3,0,1,0,1,2,2.5,3.2821543,95,cng,0.7,regcar,8,0.3,75,0.1
80,4,0,1,0,1,2,2.5,3.2821543,95,cng,0.7,van,8,0.3,75,0.1
80,5,1,1,0,1,3,4.0,3.7871011,110,electric,1.0,regcar,2,0.7,300,0.4
80,6,0,1,0,1,3,4.0,3.7871011,110,electric,1.0,stwagon,2,0.7,300,0.4
81,1,0,0,0,1,2,4.0,3.5787111,85,methanol,0.7,regcar,8,0.0,125,0.0
81,2,0,0,0,1,2,4.0,3.5787111,85,methanol,0.7,van,8,0.0,125,0.0
81,3,0,0,0,1,3,6.0,3.8343333,140,cng,0.7,regcar,2,0.1,300,0.4
81,4,0,0,0,1,3,6.0,3.8343333,140,cng,0.7,stwagon,2,0.1,300,0.4
81,5,1,0,0,1,1,2.5,2.8118444,95,gasoline,1.0,regcar,6,1.0,300,0.25
81,6,0,0,0,1,1,2.5,2.8118444,95,gasoline,1.0,truck,6,1.0,300,0.25
82,1,0,1,0,1,3,2.5,3.8541644,100,methanol,0.7,truck,4,0.0,200,0.0
82,2,0,1,0,1,3,2.5,3.8541644,100,methanol,0.7,stwagon,4,0.0,200,0.0
82,3,0,1,0,1,1,4.0,4.8177056,95,electric,1.0,truck,2,0.7,300,0.25
82,4,0,1,0,1,1,4.0,4.8177056,95,electric,1.0,regcar,2,0.7,300,0.25
82,5,1,1,0,1,2,6.0,5.1388859,110,gasoline,1.0,truck,4,1.0,350,0.5
82,6,0,1,0,1,2,6.0,5.1388859,110,gasoline,1.0,van,4,1.0,350,0.5
83,1,0,1,0,1,3,6.0,6.0700691,65,methanol,1.0,regcar,4,0.0,75,0.0
83,2,0,1,0,1,3,6.0,6.0700691,65,methanol,1.0,van,4,0.0,75,0.0
83,3,0,1,0,1,3,2.5,6.3459814,110,cng,1.0,regcar,8,0.1,250,0.4
83,4,0,1,0,1,3,2.5,6.3459814,110,cng,1.0,stwagon,8,0.1,250,0.4
83,5,1,1,0,1,2,4.0,5.2423324,85,gasoline,1.0,regcar,4,1.0,250,0.25
83,6,0,1,0,1,2,4.0,5.2423324,85,gasoline,1.0,truck,4,1.0,250,0.25
84,1,0,1,0,0,3,6.0,5.4600663,55,methanol,1.0,regcar,2,0.0,125,0.0
84,2,0,1,0,0,3,6.0,5.4600663,55,methanol,1.0,van,2,0.0,125,0.0
84,3,0,1,0,0,1,2.5,6.102427,95,cng,0.7,regcar,4,0.7,300,0.1
84,4,0,1,0,0,1,2.5,6.102427,95,cng,0.7,stwagon,4,0.7,300,0.1
84,5,1,1,0,0,2,4.0,7.3871485,140,gasoline,1.0,regcar,8,1.0,300,0.75
84,6,0,1,0,0,2,4.0,7.3871485,140,gasoline,1.0,truck,8,1.0,300,0.75
85,1,0,1,0,0,2,4.0,3.0350346,110,cng,0.7,truck,6,0.3,75,0.4
85,2,0,1,0,0,2,4.0,3.0350346,110,cng,0.7,regcar,6,0.3,75,0.4
85,3,0,1,0,0,3,6.0,3.586859,140,electric,1.0,truck,8,0.7,300,0.75
85,4,0,1,0,0,3,6.0,3.586859,140,electric,1.0,van,8,0.7,300,0.75
85,5,1,1,0,0,1,2.5,4.1386835,85,gasoline,1.0,truck,2,1.0,350,0.25
85,6,0,1,0,0,1,2.5,4.1386835,85,gasoline,1.0,stwagon,2,1.0,350,0.25
86,1,0,1,0,0,3,6.0,8.0791491,95,cng,0.7,truck,8,0.7,75,0.25
86,2,0,1,0,0,3,6.0,8.0791491,95,cng,0.7,regcar,8,0.7,75,0.25
86,3,0,1,0,0,3,2.5,8.8365693,110,electric,1.0,truck,2,0.1,300,0.6
86,4,1,1,0,0,3,2.5,8.8365693,110,electric,1.0,van,2,0.1,300,0.6
86,5,0,1,0,0,2,4.0,6.3118352,140,gasoline,1.0,truck,4,1.0,350,1.0
86,6,0,1,0,0,2,4.0,6.3118352,140,gasoline,1.0,stwagon,4,1.0,350,1.0
87,1,0,1,1,1,2,2.5,5.554415,100,methanol,1.0,truck,4,0.0,75,0.0
87,2,0,1,1,1,2,2.5,5.554415,100,methanol,1.0,stwagon,4,0.0,75,0.0
87,3,0,1,1,1,3,4.0,4.2920479,95,electric,1.0,truck,8,0.3,400,0.6
87,4,1,1,1,1,3,4.0,4.2920479,95,electric,1.0,regcar,8,0.3,400,0.6
87,5,0,1,1,1,3,6.0,4.7969948,110,gasoline,1.0,truck,2,1.0,250,1.0
87,6,0,1,1,1,3,6.0,4.7969948,110,gasoline,1.0,van,2,1.0,250,1.0
88,1,0,0,0,0,3,2.5,5.4600663,85,methanol,0.7,regcar,8,0.0,125,0.0
88,2,0,0,0,0,3,2.5,5.4600663,85,methanol,0.7,stwagon,8,0.0,125,0.0
88,3,0,0,0,0,2,4.0,4.1753448,85,electric,1.0,regcar,4,0.3,250,0.25
88,4,1,0,0,0,2,4.0,4.1753448,85,electric,1.0,truck,4,0.3,250,0.25
88,5,0,0,0,0,3,6.0,4.8177056,95,gasoline,1.0,regcar,6,1.0,300,0.5
88,6,0,0,0,0,3,6.0,4.8177056,95,gasoline,1.0,van,6,1.0,300,0.5
89,1,0,1,0,0,3,6.0,4.8177056,110,cng,1.0,van,6,0.1,300,0.25
89,2,0,1,0,0,3,6.0,4.8177056,110,cng,1.0,regcar,6,0.1,300,0.25
89,3,0,1,0,0,3,2.5,5.1388859,140,electric,1.0,van,8,0.3,250,0.6
89,4,0,1,0,0,3,2.5,5.1388859,140,electric,1.0,stwagon,8,0.3,250,0.6
89,5,1,1,0,0,2,4.0,3.5329841,85,gasoline,1.0,van,2,1.0,300,1.0
89,6,0,1,0,0,2,4.0,3.5329841,85,gasoline,1.0,truck,2,1.0,300,1.0
90,1,0,1,1,0,2,4.0,5.2423324,85,cng,1.0,van,4,0.3,75,0.1
90,2,0,1,1,0,2,4.0,5.2423324,85,cng,1.0,regcar,4,0.3,75,0.1
90,3,1,1,1,0,3,6.0,5.7941569,95,electric,1.0,van,6,0.7,300,0.4
90,4,0,1,1,0,3,6.0,5.7941569,95,electric,1.0,stwagon,6,0.7,300,0.4
90,5,0,1,1,0,3,2.5,6.3459814,110,gasoline,1.0,van,8,1.0,350,0.75
90,6,0,1,1,0,3,2.5,6.3459814,110,gasoline,1.0,truck,8,1.0,350,0.75
91,1,0,1,1,0,2,6.0,5.4604234,85,cng,0.7,van,8,0.7,75,0.1
91,2,0,1,1,0,2,6.0,5.4604234,85,cng,0.7,regcar,8,0.7,75,0.1
91,3,0,1,1,0,3,2.5,4.0359651,95,electric,1.0,van,2,0.1,300,0.4
91,4,0,1,1,0,3,2.5,4.0359651,95,electric,1.0,stwagon,2,0.1,300,0.4
91,5,0,1,1,0,3,4.0,4.5107845,110,gasoline,1.0,van,4,1.0,350,0.75
91,6,1,1,1,0,3,4.0,4.5107845,110,gasoline,1.0,truck,4,1.0,350,0.75
92,1,0,1,0,0,3,4.0,5.2423324,100,methanol,1.0,regcar,8,0.0,200,0.0
92,2,0,1,0,0,3,4.0,5.2423324,100,methanol,1.0,stwagon,8,0.0,200,0.0
92,3,0,1,0,0,2,6.0,6.3459814,95,electric,1.0,regcar,4,0.3,300,0.25
92,4,0,1,0,0,2,6.0,6.3459814,95,electric,1.0,truck,4,0.3,300,0.25
92,5,1,1,0,0,3,2.5,4.690508,110,gasoline,1.0,regcar,6,1.0,350,0.5
92,6,0,1,0,0,3,2.5,4.690508,110,gasoline,1.0,van,6,1.0,350,0.5
93,1,0,0,1,1,3,6.0,1.9313856,85,methanol,1.0,sportuv,2,0.0,75,0.0
93,2,0,0,1,1,3,6.0,1.9313856,85,methanol,1.0,truck,2,0.0,75,0.0
93,3,0,0,1,1,2,2.5,1.9313856,140,cng,0.7,sportuv,2,0.1,250,0.6
93,4,1,0,1,1,2,2.5,1.9313856,140,cng,0.7,sportcar,2,0.1,250,0.6
93,5,0,0,1,1,3,4.0,2.7591223,95,gasoline,1.0,sportuv,6,1.0,250,0.5
93,6,0,0,1,1,3,4.0,2.7591223,95,gasoline,1.0,regcar,6,1.0,250,0.5
94,1,0,0,0,1,3,4.0,4.8177056,55,methanol,1.0,regcar,2,0.0,200,0.0
94,2,0,0,0,1,3,4.0,4.8177056,55,methanol,1.0,truck,2,0.0,200,0.0
94,3,0,0,0,1,2,6.0,5.1388859,95,cng,1.0,regcar,4,0.7,75,0.1
94,4,0,0,0,1,2,6.0,5.1388859,95,cng,1.0,van,4,0.7,75,0.1
