obs_id,alt_id,choice,college,hsg2,coml5,vehicle_size,acceleration,price_over_log_income,top_speed,fuel_type,luggage_space,body_type,cents_per_mile,station_availability,range,pollution,big_enough,sports_utility_vehicle,sports_car,station_wagon,truck,van,electric,compressed_natural_gas,methanol,electric_commute_lte_5mi,electric_and_college,methanol_and_college,range_over_100,acceleration_over_10,top_speed_over_100,vehicle_size_over_10,tens_of_cents_per_mile,neg_price_over_log_income,neg_acceleration_over_10,neg_pollution,neg_tens_of_cents_per_mile
20,4,0,1,0,1,1,4.0,4.1386835,95,methanol,1.0,truck,2,0.7,300,0.25,0,0,0,0,1,0,0,0,1,0,0,1,3.0,0.4,0.95,0.1,0.2,-4.1386835,-0.4,-0.25,-0.2
20,5,1,1,0,1,2,6.0,4.4145957,110,gasoline,1.0,regcar,4,1.0,350,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6,1.1,0.2,0.4,-4.4145957,-0.6,-0.5,-0.4
20,6,0,1,0,1,2,6.0,4.4145957,110,gasoline,1.0,van,4,1.0,350,0.5,0,0,0,0,0,1,0,0,0,0,0,0,3.5,0.6,1.1,0.2,0.4,-4.4145957,-0.6,-0.5,-0.4
21,1,0,0,1,1,2,2.5,5.9556216,65,electric,0.7,regcar,4,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1.25,0.25,0.65,0.2,0.4,-5.9556216,-0.25,-0.0,-0.4
21,2,0,0,1,1,2,2.5,5.9556216,65,electric,0.7,stwagon,4,0.0,125,0.0,0,0,0,1,0,0,1,0,0,1,0,0,1.25,0.25,0.65,0.2,0.4,-5.9556216,-0.25,-0.0,-0.4
21,3,0,0,1,1,3,4.0,7.444527,140,methanol,1.0,regcar,4,0.3,250,0.75,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0.4,1.4,0.3,0.4,-7.444527,-0.4,-0.75,-0.4
21,4,0,0,1,1,3,4.0,7.444527,140,methanol,1.0,truck,4,0.3,250,0.75,1,0,0,0,1,0,0,0,1,0,0,0,2.5,0.4,1.4,0.3,0.4,-7.444527,-0.4,-0.75,-0.4
21,5,1,0,1,1,1,6.0,7.9408288,85,gasoline,1.0,regcar,6,1.0,300,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6,0.85,0.1,0.6,-7.9408288,-0.6,-0.25,-0.6
21,6,0,0,1,1,1,6.0,7.9408288,85,gasoline,1.0,van,6,1.0,300,0.25,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.6,0.85,0.1,0.6,-7.9408288,-0.6,-0.25,-0.6
22,1,0,1,0,0,3,4.0,4.8568222,100,electric,1.0,sportuv,1,0.0,200,0.0,0,1,0,0,0,0,1,0,0,0,1,0,2.0,0.4,1.0,0.3,0.1,-4.8568222,-0.4,-0.0,-0.1
22,2,0,1,0,0,3,4.0,4.8568222,100,electric,1.0,truck,1,0.0,200,0.0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,0.4,1.0,0.3,0.1,-4.8568222,-0.4,-0.0,-0.1
22,3,0,1,0,0,3,6.0,5.3680666,85,cng,1.0,sportuv,4,0.1,75,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0.75,0.6,0.85,0.3,0.4,-5.3680666,-0.6,-0.4,-0.4
22,4,0,1,0,0,3,6.0,5.3680666,85,cng,1.0,sportcar,4,0.1,75,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0.75,0.6,0.85,0.3,0.4,-5.3680666,-0.6,-0.4,-0.4
22,5,0,1,0,0,2,2.5,4.3455777,110,gasoline,1.0,sportuv,8,1.0,350,0.25,0,1,0,0,0,0,0,0,0,0,0,0,3.5,0.25,1.1,0.2,0.8,-4.3455777,-0.25,-0.25,-0.8
22,6,1,1,0,0,2,2.5,4.3455777,110,gasoline,1.0,regcar,8,1.0,350,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.25,1.1,0.2,0.8,-4.3455777,-0.25,-0.25,-0.8
23,1,0,0,0,1,3,2.5,4.690508,65,electric,0.7,regcar,1,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1.25,0.25,0.65,0.3,0.1,-4.690508,-0.25,-0.0,-0.1
23,2,0,0,0,1,3,2.5,4.690508,65,electric,0.7,van,1,0.0,125,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1.25,0.25,0.65,0.3,0.1,-4.690508,-0.25,-0.0,-0.1
23,3,0,0,0,1,2,4.0,3.0350346,110,cng,1.0,regcar,8,0.1,300,0.6,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.4,1.1,0.2,0.8,-3.0350346,-0.4,-0.6,-0.8
23,4,0,0,0,1,2,4.0,3.0350346,110,cng,1.0,stwagon,8,0.1,300,0.6,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.4,1.1,0.2,0.8,-3.0350346,-0.4,-0.6,-0.8
23,5,1,0,0,1,3,6.0,4.1386835,85,gasoline,1.0,regcar,4,1.0,300,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6,0.85,0.3,0.4,-4.1386835,-0.6,-0.5,-0.4
23,6,0,0,0,1,3,6.0,4.1386835,85,gasoline,1.0,truck,4,1.0,300,0.5,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.6,0.85,0.3,0.4,-4.1386835,-0.6,-0.5,-0.4
24,1,0,1,0,0,0,6.0,4.690508,85,electric,0.7,regcar,1,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,0.6,0.85,0.0,0.1,-4.690508,-0.6,-0.0,-0.1
24,2,0,1,0,0,0,6.0,4.690508,85,electric,0.7,truck,1,0.0,125,0.0,0,0,0,0,1,0,1,0,0,0,1,0,1.25,0.6,0.85,0.0,0.1,-4.690508,-0.6,-0.0,-0.1
24,3,1,1,0,0,1,2.5,3.0350346,140,cng,1.0,regcar,4,0.7,300,0.25,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.25,1.4,0.1,0.4,-3.0350346,-0.25,-0.25,-0.4
24,4,0,1,0,0,1,2.5,3.0350346,140,cng,1.0,van,4,0.7,300,0.25,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0.25,1.4,0.1,0.4,-3.0350346,-0.25,-0.25,-0.4
24,5,0,1,0,0,2,4.0,3.586859,85,methanol,1.0,regcar,6,0.1,250,0.6,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.4,0.85,0.2,0.6,-3.586859,-0.4,-0.6,-0.6
24,6,0,1,0,0,2,4.0,3.586859,85,methanol,1.0,stwagon,6,0.1,250,0.6,0,0,0,1,0,0,0,0,1,0,0,1,2.5,0.4,0.85,0.2,0.6,-3.586859,-0.4,-0.6,-0.6
25,1,1,1,0,0,3,4.0,7.0659681,65,electric,1.0,truck,8,0.0,125,0.0,0,0,0,0,1,0,1,0,0,0,1,0,1.25,0.4,0.65,0.3,0.8,-7.0659681,-0.4,-0.0,-0.8
25,2,0,1,0,0,3,4.0,7.0659681,65,electric,1.0,regcar,8,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,0.4,0.65,0.3,0.8,-7.0659681,-0.4,-0.0,-0.8
25,3,0,1,0,0,2,6.0,7.3871485,110,cng,0.7,truck,8,0.1,300,0.1,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.6,1.1,0.2,0.8,-7.3871485,-0.6,-0.1,-0.8
25,4,0,1,0,0,2,6.0,7.3871485,110,cng,0.7,van,8,0.1,300,0.1,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0.6,1.1,0.2,0.8,-7.3871485,-0.6,-0.1,-0.8
25,5,0,1,0,0,3,2.5,5.4600663,140,methanol,1.0,truck,2,0.3,250,0.4,0,0,0,0,1,0,0,0,1,0,0,1,2.5,0.25,1.4,0.3,0.2,-5.4600663,-0.25,-0.4,-0.2
25,6,0,1,0,0,3,2.5,5.4600663,140,methanol,1.0,stwagon,2,0.3,250,0.4,0,0,0,1,0,0,0,0,1,0,0,1,2.5,0.25,1.4,0.3,0.2,-5.4600663,-0.25,-0.4,-0.2
26,1,0,1,0,1,1,6.0,4.1386835,100,electric,1.0,regcar,4,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1.25,0.6,1.0,0.1,0.4,-4.1386835,-0.6,-0.0,-0.4
26,2,0,1,0,1,1,6.0,4.1386835,100,electric,1.0,van,4,0.0,125,0.0,0,0,0,0,0,1,1,0,0,1,1,0,1.25,0.6,1.0,0.1,0.4,-4.1386835,-0.6,-0.0,-0.4
26,3,1,1,0,1,2,2.5,4.4145957,85,cng,1.0,regcar,6,0.3,300,0.25,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.25,0.85,0.2,0.6,-4.4145957,-0.25,-0.25,-0.6
26,4,0,1,0,1,2,2.5,4.4145957,85,cng,1.0,stwagon,6,0.3,300,0.25,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.25,0.85,0.2,0.6,-4.4145957,-0.25,-0.25,-0.6
26,5,0,1,0,1,3,4.0,3.586859,110,gasoline,1.0,regcar,2,1.0,300,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,1.1,0.3,0.2,-3.586859,-0.4,-1.0,-0.2
26,6,0,1,0,1,3,4.0,3.586859,110,gasoline,1.0,truck,2,1.0,300,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.4,1.1,0.3,0.2,-3.586859,-0.4,-1.0,-0.2
27,1,0,1,0,0,3,4.0,3.3927834,55,electric,0.7,regcar,4,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,0.4,0.55,0.3,0.4,-3.3927834,-0.4,-0.0,-0.4
27,2,0,1,0,0,3,4.0,3.3927834,55,electric,0.7,van,4,0.0,125,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1.25,0.4,0.55,0.3,0.4,-3.3927834,-0.4,-0.0,-0.4
27,3,0,1,0,0,2,6.0,2.1953304,95,cng,0.7,regcar,2,0.1,300,0.1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.6,0.95,0.2,0.2,-2.1953304,-0.6,-0.1,-0.2
27,4,0,1,0,0,2,6.0,2.1953304,95,cng,0.7,stwagon,2,0.1,300,0.1,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.6,0.95,0.2,0.2,-2.1953304,-0.6,-0.1,-0.2
27,5,1,1,0,0,3,2.5,2.9936324,140,gasoline,1.0,regcar,6,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.25,1.4,0.3,0.6,-2.9936324,-0.25,-0.75,-0.6
27,6,0,1,0,0,3,2.5,2.9936324,140,gasoline,1.0,truck,6,1.0,300,0.75,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.25,1.4,0.3,0.6,-2.9936324,-0.25,-0.75,-0.6
28,1,0,0,0,0,3,4.0,0.96354111,110,cng,0.7,truck,2,0.3,300,0.25,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.4,1.1,0.3,0.2,-0.96354111,-0.4,-0.25,-0.2
28,2,0,0,0,0,3,4.0,0.96354111,110,cng,0.7,regcar,2,0.3,300,0.25,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.4,1.1,0.3,0.2,-0.96354111,-0.4,-0.25,-0.2
28,3,0,0,0,0,3,6.0,1.1241313,140,methanol,1.0,truck,4,0.7,250,0.6,0,0,0,0,1,0,0,0,1,0,0,0,2.5,0.6,1.4,0.3,0.4,-1.1241313,-0.6,-0.6,-0.4
28,4,0,0,0,0,3,6.0,1.1241313,140,methanol,1.0,van,4,0.7,250,0.6,0,0,0,0,0,1,0,0,1,0,0,0,2.5,0.6,1.4,0.3,0.4,-1.1241313,-0.6,-0.6,-0.4
28,5,1,0,0,0,2,2.5,1.4453117,85,gasoline,1.0,truck,6,1.0,300,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.25,0.85,0.2,0.6,-1.4453117,-0.25,-1.0,-0.6
28,6,0,0,0,0,2,2.5,1.4453117,85,gasoline,1.0,stwagon,6,1.0,300,1.0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.25,0.85,0.2,0.6,-1.4453117,-0.25,-1.0,-0.6
29,1,1,1,0,1,3,4.0,6.6218936,65,electric,1.0,regcar,2,0.0,200,0.0,0,0,0,0,0,0,1,0,0,1,1,0,2.0,0.4,0.65,0.3,0.2,-6.6218936,-0.4,-0.0,-0.2
29,2,0,1,0,1,3,4.0,6.6218936,65,electric,1.0,van,2,0.0,200,0.0,0,0,0,0,0,1,1,0,0,1,1,0,2.0,0.4,0.65,0.3,0.2,-6.6218936,-0.4,-0.0,-0.2
29,3,0,1,0,1,1,6.0,4.690508,110,cng,1.0,regcar,4,0.1,75,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.6,1.1,0.1,0.4,-4.690508,-0.6,-0.1,-0.4
29,4,0,1,0,1,1,6.0,4.690508,110,cng,1.0,stwagon,4,0.1,75,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0.75,0.6,1.1,0.1,0.4,-4.690508,-0.6,-0.1,-0.4
29,5,0,1,0,1,2,2.5,5.7941569,85,gasoline,1.0,regcar,8,1.0,350,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.25,0.85,0.2,0.8,-5.7941569,-0.25,-0.75,-0.8
29,6,0,1,0,1,2,2.5,5.7941569,85,gasoline,1.0,truck,8,1.0,350,0.75,0,0,0,0,1,0,0,0,0,0,0,0,3.5,0.25,0.85,0.2,0.8,-5.7941569,-0.25,-0.75,-0.8
30,1,0,1,0,0,3,6.0,3.9704144,65,electric,1.0,truck,4,0.0,125,0.0,0,0,0,0,1,0,1,0,0,0,1,0,1.25,0.6,0.65,0.3,0.4,-3.9704144,-0.6,-0.0,-0.4
30,2,0,1,0,0,3,6.0,3.9704144,65,electric,1.0,van,4,0.0,125,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1.25,0.6,0.65,0.3,0.4,-3.9704144,-0.6,-0.0,-0.4
30,3,1,1,0,0,1,2.5,4.4667162,110,cng,0.7,truck,4,0.7,300,0.6,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.25,1.1,0.1,0.4,-4.4667162,-0.25,-0.6,-0.4
30,4,0,1,0,0,1,2.5,4.4667162,110,cng,0.7,stwagon,4,0.7,300,0.6,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.25,1.1,0.1,0.4,-4.4667162,-0.25,-0.6,-0.4
30,5,0,1,0,0,2,4.0,2.9778108,85,gasoline,1.0,truck,8,1.0,300,0.5,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.4,0.85,0.2,0.8,-2.9778108,-0.4,-0.5,-0.8
30,6,0,1,0,0,2,4.0,2.9778108,85,gasoline,1.0,regcar,8,1.0,300,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,0.85,0.2,0.8,-2.9778108,-0.4,-0.5,-0.8
31,1,0,1,0,0,3,4.0,7.0659681,55,electric,1.0,regcar,4,0.0,200,0.0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.4,0.55,0.3,0.4,-7.0659681,-0.4,-0.0,-0.4
31,2,0,1,0,0,3,4.0,7.0659681,55,electric,1.0,van,4,0.0,200,0.0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,0.4,0.55,0.3,0.4,-7.0659681,-0.4,-0.0,-0.4
31,3,0,1,0,0,2,6.0,7.3871485,95,cng,1.0,regcar,4,0.1,75,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.6,0.95,0.2,0.4,-7.3871485,-0.6,-0.6,-0.4
31,4,0,1,0,0,2,6.0,7.3871485,95,cng,1.0,stwagon,4,0.1,75,0.6,0,0,0,1,0,0,0,1,0,0,0,0,0.75,0.6,0.95,0.2,0.4,-7.3871485,-0.6,-0.6,-0.4
31,5,1,1,0,0,3,2.5,6.102427,140,gasoline,1.0,regcar,8,1.0,350,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.25,1.4,0.3,0.8,-6.102427,-0.25,-0.5,-0.8
31,6,0,1,0,0,3,2.5,6.102427,140,gasoline,1.0,truck,8,1.0,350,0.5,0,0,0,0,1,0,0,0,0,0,0,0,3.5,0.25,1.4,0.3,0.8,-6.102427,-0.25,-0.5,-0.8
32,1,0,0,0,0,2,2.5,3.7871011,100,electric,0.7,regcar,2,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.25,0.25,1.0,0.2,0.2,-3.7871011,-0.25,-0.0,-0.2
32,2,0,0,0,0,2,2.5,3.7871011,100,electric,0.7,stwagon,2,0.0,125,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1.25,0.25,1.0,0.2,0.2,-3.7871011,-0.25,-0.0,-0.2
32,3,0,0,0,0,3,4.0,2.7772075,95,methanol,1.0,regcar,4,0.3,250,0.4,0,0,0,0,0,0,0,0,1,0,0,0,2.5,0.4,0.95,0.3,0.4,-2.7772075,-0.4,-0.4,-0.4
32,4,0,0,0,0,3,4.0,2.7772075,95,methanol,1.0,truck,4,0.3,250,0.4,0,0,0,0,1,0,0,0,1,0,0,0,2.5,0.4,0.95,0.3,0.4,-2.7772075,-0.4,-0.4,-0.4
32,5,1,0,0,0,3,6.0,3.2821543,110,gasoline,1.0,regcar,6,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6,1.1,0.3,0.6,-3.2821543,-0.6,-0.75,-0.6
32,6,0,0,0,0,3,6.0,3.2821543,110,gasoline,1.0,van,6,1.0,300,0.75,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.6,1.1,0.3,0.6,-3.2821543,-0.6,-0.75,-0.6
33,1,0,1,1,0,2,6.0,4.0359651,65,electric,0.7,regcar,8,0.0,50,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,0.6,0.65,0.2,0.8,-4.0359651,-0.6,-0.0,-0.8
33,2,0,1,1,0,2,6.0,4.0359651,65,electric,0.7,stwagon,8,0.0,50,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0.5,0.6,0.65,0.2,0.8,-4.0359651,-0.6,-0.0,-0.8
33,3,1,1,1,0,3,2.5,3.0863263,140,methanol,1.0,regcar,8,0.3,350,0.4,1,0,0,0,0,0,0,0,1,0,0,1,3.5,0.25,1.4,0.3,0.8,-3.0863263,-0.25,-0.4,-0.8
33,4,0,1,1,0,3,2.5,3.0863263,140,methanol,1.0,truck,8,0.3,350,0.4,1,0,0,0,1,0,0,0,1,0,0,1,3.5,0.25,1.4,0.3,0.8,-3.0863263,-0.25,-0.4,-0.8
33,5,0,1,1,0,3,4.0,3.5611457,85,gasoline,1.0,regcar,2,1.0,400,0.75,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.4,0.85,0.3,0.2,-3.5611457,-0.4,-0.75,-0.2
33,6,0,1,1,0,3,4.0,3.5611457,85,gasoline,1.0,van,2,1.0,400,0.75,1,0,0,0,0,1,0,0,0,0,0,0,4.0,0.4,0.85,0.3,0.2,-3.5611457,-0.4,-0.75,-0.2
34,1,0,1,0,1,2,4.0,4.8177056,85,electric,1.0,regcar,2,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1.25,0.4,0.85,0.2,0.2,-4.8177056,-0.4,-0.0,-0.2
34,2,1,1,0,1,2,4.0,4.8177056,85,electric,1.0,truck,2,0.0,125,0.0,0,0,0,0,1,0,1,0,0,1,1,0,1.25,0.4,0.85,0.2,0.2,-4.8177056,-0.4,-0.0,-0.2
34,3,0,1,0,1,3,6.0,5.1388859,140,cng,1.0,regcar,6,0.3,300,0.25,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.6,1.4,0.3,0.6,-5.1388859,-0.6,-0.25,-0.6
34,4,0,1,0,1,3,6.0,5.1388859,140,cng,1.0,van,6,0.3,300,0.25,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0.6,1.4,0.3,0.6,-5.1388859,-0.6,-0.25,-0.6
34,5,0,1,0,1,3,2.5,3.5329841,85,methanol,1.0,regcar,8,0.7,250,0.6,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,0.85,0.3,0.8,-3.5329841,-0.25,-0.6,-0.8
34,6,0,1,0,1,3,2.5,3.5329841,85,methanol,1.0,stwagon,8,0.7,250,0.6,0,0,0,1,0,0,0,0,1,0,0,1,2.5,0.25,0.85,0.3,0.8,-3.5329841,-0.25,-0.6,-0.8
35,1,0,1,0,0,3,4.0,2.8118444,85,cng,0.7,regcar,4,0.1,250,0.4,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0.4,0.85,0.3,0.4,-2.8118444,-0.4,-0.4,-0.4
35,2,0,1,0,0,3,4.0,2.8118444,85,cng,0.7,truck,4,0.1,250,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2.5,0.4,0.85,0.3,0.4,-2.8118444,-0.4,-0.4,-0.4
35,3,0,1,0,0,3,6.0,3.3230888,95,methanol,1.0,regcar,6,0.3,400,0.75,0,0,0,0,0,0,0,0,1,0,0,1,4.0,0.6,0.95,0.3,0.6,-3.3230888,-0.6,-0.75,-0.6
35,4,0,1,0,0,3,6.0,3.3230888,95,methanol,1.0,van,6,0.3,400,0.75,0,0,0,0,0,1,0,0,1,0,0,1,4.0,0.6,0.95,0.3,0.6,-3.3230888,-0.6,-0.75,-0.6
35,5,1,1,0,0,2,2.5,3.8343333,110,gasoline,1.0,regcar,8,1.0,250,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,1.1,0.2,0.8,-3.8343333,-0.25,-0.25,-0.8
35,6,0,1,0,0,2,2.5,3.8343333,110,gasoline,1.0,stwagon,8,1.0,250,0.25,0,0,0,1,0,0,0,0,0,0,0,0,2.5,0.25,1.1,0.2,0.8,-3.8343333,-0.25,-0.25,-0.8
36,1,0,1,1,1,2,6.0,5.554415,85,electric,0.7,sportuv,1,0.0,200,0.0,0,1,0,0,0,0,1,0,0,1,1,0,2.0,0.6,0.85,0.2,0.1,-5.554415,-0.6,-0.0,-0.1
36,2,0,1,1,1,2,6.0,5.554415,85,electric,0.7,regcar,1,0.0,200,0.0,0,0,0,0,0,0,1,0,0,1,1,0,2.0,0.6,0.85,0.2,0.1,-5.554415,-0.6,-0.0,-0.1
36,3,1,1,1,1,3,2.5,5.8068884,140,cng,0.7,sportuv,8,0.3,75,0.4,1,1,0,0,0,0,0,1,0,0,0,0,0.75,0.25,1.4,0.3,0.8,-5.8068884,-0.25,-0.4,-0.8
36,4,0,1,1,1,3,2.5,5.8068884,140,cng,0.7,truck,8,0.3,75,0.4,1,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,1.4,0.3,0.8,-5.8068884,-0.25,-0.4,-0.8
36,5,0,1,1,1,1,4.0,4.2920479,85,methanol,1.0,sportuv,2,0.7,300,0.75,0,1,0,0,0,0,0,0,1,0,0,1,3.0,0.4,0.85,0.1,0.2,-4.2920479,-0.4,-0.75,-0.2
36,6,0,1,1,1,1,4.0,4.2920479,85,methanol,1.0,sportcar,2,0.7,300,0.75,0,0,1,0,0,0,0,0,1,0,0,1,3.0,0.4,0.85,0.1,0.2,-4.2920479,-0.4,-0.75,-0.2
37,1,0,1,0,1,3,2.5,4.0359651,55,electric,0.7,regcar,8,0.0,200,0.0,0,0,0,0,0,0,1,0,0,1,1,0,2.0,0.25,0.55,0.3,0.8,-4.0359651,-0.25,-0.0,-0.8
37,2,0,1,0,1,3,2.5,4.0359651,55,electric,0.7,stwagon,8,0.0,200,0.0,0,0,0,1,0,0,1,0,0,1,1,0,2.0,0.25,0.55,0.3,0.8,-4.0359651,-0.25,-0.0,-0.8
37,3,1,1,0,1,3,4.0,3.0863263,110,methanol,1.0,regcar,2,0.7,300,0.75,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.4,1.1,0.3,0.2,-3.0863263,-0.4,-0.75,-0.2
37,4,0,1,0,1,3,4.0,3.0863263,110,methanol,1.0,truck,2,0.7,300,0.75,0,0,0,0,1,0,0,0,1,0,0,1,3.0,0.4,1.1,0.3,0.2,-3.0863263,-0.4,-0.75,-0.2
37,5,0,1,0,1,2,6.0,3.5611457,140,gasoline,1.0,regcar,4,1.0,350,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6,1.4,0.2,0.4,-3.5611457,-0.6,-0.25,-0.4
37,6,0,1,0,1,2,6.0,3.5611457,140,gasoline,1.0,van,4,1.0,350,0.25,0,0,0,0,0,1,0,0,0,0,0,0,3.5,0.6,1.4,0.2,0.4,-3.5611457,-0.6,-0.25,-0.4
38,1,0,0,0,0,2,2.5,1.9270822,85,cng,1.0,regcar,2,0.1,75,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,0.85,0.2,0.2,-1.9270822,-0.25,-0.1,-0.2
38,2,0,0,0,0,2,2.5,1.9270822,85,cng,1.0,truck,2,0.1,75,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,0.85,0.2,0.2,-1.9270822,-0.25,-0.1,-0.2
38,3,0,0,0,0,3,4.0,2.2482626,95,methanol,1.0,regcar,4,0.3,300,0.4,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.4,0.95,0.3,0.4,-2.2482626,-0.4,-0.4,-0.4
38,4,0,0,0,0,3,4.0,2.2482626,95,methanol,1.0,van,4,0.3,300,0.4,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0.4,0.95,0.3,0.4,-2.2482626,-0.4,-0.4,-0.4
38,5,1,0,0,0,3,6.0,2.8906233,110,gasoline,1.0,regcar,6,1.0,350,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6,1.1,0.3,0.6,-2.8906233,-0.6,-0.75,-0.6
38,6,0,0,0,0,3,6.0,2.8906233,110,gasoline,1.0,stwagon,6,1.0,350,0.75,0,0,0,1,0,0,0,0,0,0,0,0,3.5,0.6,1.1,0.3,0.6,-2.8906233,-0.6,-0.75,-0.6
39,1,0,0,0,0,3,2.5,4.8177056,110,cng,1.0,regcar,2,0.1,75,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,1.1,0.3,0.2,-4.8177056,-0.25,-0.4,-0.2
39,2,0,0,0,0,3,2.5,4.8177056,110,cng,1.0,truck,2,0.1,75,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,1.1,0.3,0.2,-4.8177056,-0.25,-0.4,-0.2
39,3,1,0,0,0,3,4.0,5.1388859,140,methanol,1.0,regcar,4,0.3,300,0.75,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.4,1.4,0.3,0.4,-5.1388859,-0.4,-0.75,-0.4
39,4,0,0,0,0,3,4.0,5.1388859,140,methanol,1.0,van,4,0.3,300,0.75,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0.4,1.4,0.3,0.4,-5.1388859,-0.4,-0.75,-0.4
39,5,0,0,0,0,2,6.0,3.5329841,85,gasoline,1.0,regcar,6,1.0,350,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6,0.85,0.2,0.6,-3.5329841,-0.6,-0.25,-0.6
39,6,0,0,0,0,2,6.0,3.5329841,85,gasoline,1.0,stwagon,6,1.0,350,0.25,0,0,0,1,0,0,0,0,0,0,0,0,3.5,0.6,0.85,0.2,0.6,-3.5329841,-0.6,-0.25,-0.6
40,1,1,0,1,1,1,6.0,7.7083289,85,electric,0.7,truck,1,0.0,125,0.0,0,0,0,0,1,0,1,0,0,1,0,0,1.25,0.6,0.85,0.1,0.1,-7.7083289,-0.6,-0.0,-0.1
40,2,0,0,1,1,1,6.0,7.7083289,85,electric,0.7,regcar,1,0.0,125,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1.25,0.6,0.85,0.1,0.1,-7.7083289,-0.6,-0.0,-0.1
